result_id,race_id,season,round,driver_id,constructor_id,grid_position,finish_position,position_text,points,laps_completed,status,fastest_lap_rank,fastest_lap_time,is_classified,qualifying_position,q1_ms,q2_ms,q3_ms
2017_09_ericsson,2017_09,2017,9,ericsson,sauber,19.0,15.0,15,0.0,69.0,+2 Laps,,1:09.284,True,19.0,66857.0,,
2017_09_grosjean,2017_09,2017,9,grosjean,haas,6.0,6.0,6,8.0,71.0,Finished,,1:08.590,True,7.0,65902.0,65319.0,65480.0
2017_09_hamilton,2017_09,2017,9,hamilton,mercedes,8.0,4.0,4,12.0,71.0,Finished,,1:07.411,True,3.0,65064.0,64800.0,64424.0
2017_09_hulkenberg,2017_09,2017,9,hulkenberg,renault,11.0,13.0,13,0.0,70.0,+1 Lap,,1:09.043,True,11.0,66174.0,65597.0,
2017_09_jolyon_palmer,2017_09,2017,9,jolyon_palmer,renault,16.0,11.0,11,0.0,70.0,+1 Lap,,1:08.652,True,16.0,66345.0,,
2017_09_kevin_magnussen,2017_09,2017,9,kevin_magnussen,haas,15.0,,R,0.0,29.0,Hydraulics,,1:10.402,False,15.0,66143.0,,
2017_09_kvyat,2017_09,2017,9,kvyat,toro_rosso,14.0,16.0,16,0.0,68.0,+3 Laps,,1:08.061,True,14.0,65990.0,65884.0,
2017_09_massa,2017_09,2017,9,massa,williams,17.0,9.0,9,2.0,70.0,+1 Lap,,1:08.419,True,17.0,66534.0,,
2017_09_max_verstappen,2017_09,2017,9,max_verstappen,red_bull,5.0,,R,0.0,0.0,Collision damage,,,False,6.0,65779.0,64948.0,64983.0
2017_09_ocon,2017_09,2017,9,ocon,force_india,9.0,8.0,8,4.0,70.0,+1 Lap,,1:08.659,True,9.0,66033.0,65550.0,65674.0
2017_09_perez,2017_09,2017,9,perez,force_india,7.0,7.0,7,6.0,70.0,+1 Lap,,1:08.470,True,8.0,65975.0,65435.0,65605.0
2017_09_raikkonen,2017_09,2017,9,raikkonen,ferrari,3.0,5.0,5,10.0,71.0,Finished,,1:07.486,True,4.0,65148.0,65004.0,64779.0
2017_09_ricciardo,2017_09,2017,9,ricciardo,red_bull,4.0,3.0,3,15.0,71.0,Finished,,1:07.442,True,5.0,65854.0,65161.0,64896.0
2017_09_sainz,2017_09,2017,9,sainz,toro_rosso,10.0,,R,0.0,44.0,Engine,,1:09.150,False,10.0,65675.0,65544.0,65726.0
2017_09_stroll,2017_09,2017,9,stroll,williams,18.0,10.0,10,1.0,70.0,+1 Lap,,1:08.777,True,18.0,66608.0,,
2017_09_vandoorne,2017_09,2017,9,vandoorne,mclaren,13.0,12.0,12,0.0,70.0,+1 Lap,,1:08.422,True,13.0,66316.0,65741.0,
2017_09_vettel,2017_09,2017,9,vettel,ferrari,2.0,2.0,2,18.0,71.0,Finished,,1:07.496,True,2.0,65585.0,64772.0,64293.0
2017_09_wehrlein,2017_09,2017,9,wehrlein,sauber,20.0,14.0,14,0.0,70.0,+1 Lap,,1:09.241,True,20.0,67011.0,,
2017_10_alonso,2017_10,2017,10,alonso,mclaren,20.0,,R,0.0,32.0,Power Unit,,1:34.263,False,13.0,97598.0,90600.0,
2017_10_bottas,2017_10,2017,10,bottas,mercedes,9.0,2.0,2,18.0,51.0,Finished,,1:30.905,True,4.0,99698.0,88732.0,87376.0
2017_10_ericsson,2017_10,2017,10,ericsson,sauber,18.0,14.0,14,0.0,50.0,+1 Lap,,1:33.119,True,19.0,102633.0,,
2017_10_grosjean,2017_10,2017,10,grosjean,haas,10.0,13.0,13,0.0,50.0,+1 Lap,,1:32.290,True,10.0,102042.0,89966.0,89549.0
2017_10_hamilton,2017_10,2017,10,hamilton,mercedes,1.0,1.0,1,25.0,51.0,Finished,,1:30.621,True,1.0,99069.0,87893.0,86600.0
2017_10_hulkenberg,2017_10,2017,10,hulkenberg,renault,5.0,6.0,6,8.0,51.0,Finished,,1:32.577,True,6.0,99201.0,89340.0,88856.0
2017_10_jolyon_palmer,2017_10,2017,10,jolyon_palmer,renault,11.0,,R,0.0,0.0,Hydraulics,,,False,11.0,101404.0,90193.0,
2017_10_kevin_magnussen,2017_10,2017,10,kevin_magnussen,haas,16.0,12.0,12,0.0,50.0,+1 Lap,,1:32.683,True,17.0,102577.0,,
2017_10_kvyat,2017_10,2017,10,kvyat,toro_rosso,12.0,15.0,15,0.0,50.0,+1 Lap,,1:33.594,True,12.0,101726.0,90355.0,
2017_10_massa,2017_10,2017,10,massa,williams,14.0,10.0,10,1.0,50.0,+1 Lap,,1:33.562,True,15.0,101874.0,91482.0,
2017_10_max_verstappen,2017_10,2017,10,max_verstappen,red_bull,4.0,4.0,4,12.0,51.0,Finished,,1:30.678,True,5.0,98912.0,89431.0,88130.0
2017_10_ocon,2017_10,2017,10,ocon,force_india,7.0,8.0,8,4.0,50.0,+1 Lap,,1:33.521,True,8.0,99738.0,89701.0,89074.0
2017_10_perez,2017_10,2017,10,perez,force_india,6.0,9.0,9,2.0,50.0,+1 Lap,,1:33.504,True,7.0,102009.0,89824.0,88902.0
2017_10_raikkonen,2017_10,2017,10,raikkonen,ferrari,2.0,3.0,3,15.0,51.0,Finished,,1:31.517,True,2.0,100455.0,88992.0,87147.0
2017_10_ricciardo,2017_10,2017,10,ricciardo,red_bull,19.0,5.0,5,10.0,51.0,Finished,,1:31.874,True,20.0,102966.0,,
2017_10_sainz,2017_10,2017,10,sainz,toro_rosso,13.0,,R,0.0,0.0,Collision damage,,,False,14.0,101114.0,91368.0,
2017_10_stroll,2017_10,2017,10,stroll,williams,15.0,16.0,16,0.0,50.0,+1 Lap,,1:33.400,True,16.0,102573.0,,
2017_10_vandoorne,2017_10,2017,10,vandoorne,mclaren,8.0,11.0,11,0.0,50.0,+1 Lap,,1:33.464,True,9.0,100011.0,90105.0,89418.0
2017_10_vettel,2017_10,2017,10,vettel,ferrari,3.0,7.0,7,6.0,51.0,Finished,,1:31.872,True,3.0,99962.0,88978.0,87356.0
2017_10_wehrlein,2017_10,2017,10,wehrlein,sauber,17.0,17.0,17,0.0,50.0,+1 Lap,,1:33.342,True,18.0,102593.0,,
2017_11_alonso,2017_11,2017,11,alonso,mclaren,7.0,6.0,6,8.0,70.0,Finished,,1:20.182,True,8.0,78395.0,77919.0,77549.0
2017_11_bottas,2017_11,2017,11,bottas,mercedes,3.0,3.0,3,15.0,70.0,Finished,,1:21.214,True,3.0,78058.0,77362.0,76530.0
2017_11_ericsson,2017_11,2017,11,ericsson,sauber,20.0,16.0,16,0.0,68.0,+2 Laps,,1:21.752,True,20.0,79972.0,,
2017_11_grosjean,2017_11,2017,11,grosjean,haas,14.0,,R,0.0,20.0,Wheel nut,,1:24.702,False,15.0,79085.0,78771.0,
2017_11_hamilton,2017_11,2017,11,hamilton,mercedes,4.0,4.0,4,12.0,70.0,Finished,,1:20.818,True,4.0,77492.0,76693.0,76707.0
2017_11_hulkenberg,2017_11,2017,11,hulkenberg,renault,12.0,17.0,17,0.0,67.0,Brakes,,1:21.611,True,7.0,78137.0,77655.0,77468.0
2017_11_jolyon_palmer,2017_11,2017,11,jolyon_palmer,renault,10.0,12.0,12,0.0,69.0,+1 Lap,,1:21.589,True,11.0,78699.0,78415.0,
2017_11_kevin_magnussen,2017_11,2017,11,kevin_magnussen,haas,15.0,13.0,13,0.0,69.0,+1 Lap,,1:22.100,True,16.0,79095.0,,
2017_11_kvyat,2017_11,2017,11,kvyat,toro_rosso,16.0,11.0,11,0.0,69.0,+1 Lap,,1:21.631,True,13.0,78702.0,78538.0,
2017_11_max_verstappen,2017_11,2017,11,max_verstappen,red_bull,5.0,5.0,5,10.0,70.0,Finished,,1:20.490,True,5.0,77266.0,77028.0,76797.0
2017_11_ocon,2017_11,2017,11,ocon,force_india,11.0,9.0,9,2.0,69.0,+1 Lap,,1:22.431,True,12.0,78843.0,78495.0,
2017_11_perez,2017_11,2017,11,perez,force_india,13.0,8.0,8,4.0,69.0,+1 Lap,,1:22.105,True,14.0,79095.0,78639.0,
2017_11_raikkonen,2017_11,2017,11,raikkonen,ferrari,2.0,2.0,2,18.0,70.0,Finished,,1:20.461,True,2.0,77364.0,77207.0,76444.0
2017_11_resta,2017_11,2017,11,resta,williams,19.0,,R,0.0,60.0,Oil leak,,1:23.242,False,19.0,79868.0,,
2017_11_ricciardo,2017_11,2017,11,ricciardo,red_bull,6.0,,R,0.0,0.0,Collision,,,False,6.0,77702.0,77698.0,76818.0
2017_11_sainz,2017_11,2017,11,sainz,toro_rosso,9.0,7.0,7,6.0,69.0,+1 Lap,,1:21.871,True,10.0,78948.0,78311.0,78912.0
2017_11_stroll,2017_11,2017,11,stroll,williams,17.0,14.0,14,0.0,69.0,+1 Lap,,1:22.830,True,17.0,79102.0,,
2017_11_vandoorne,2017_11,2017,11,vandoorne,mclaren,8.0,10.0,10,1.0,69.0,+1 Lap,,1:21.960,True,9.0,78479.0,78000.0,77894.0
2017_11_vettel,2017_11,2017,11,vettel,ferrari,1.0,1.0,1,25.0,70.0,Finished,,1:20.807,True,1.0,77244.0,76802.0,76276.0
2017_11_wehrlein,2017_11,2017,11,wehrlein,sauber,18.0,15.0,15,0.0,68.0,+2 Laps,,1:23.573,True,18.0,79839.0,,
2017_12_alonso,2017_12,2017,12,alonso,mclaren,10.0,,R,0.0,25.0,Engine,,1:51.720,False,11.0,105668.0,105090.0,
2017_12_bottas,2017_12,2017,12,bottas,mercedes,3.0,5.0,5,10.0,44.0,Finished,,1:47.721,True,3.0,104773.0,103249.0,103094.0
2017_12_ericsson,2017_12,2017,12,ericsson,sauber,17.0,16.0,16,0.0,44.0,Finished,,1:50.775,True,19.0,107214.0,,
2017_12_grosjean,2017_12,2017,12,grosjean,haas,11.0,7.0,7,6.0,44.0,Finished,,1:49.087,True,12.0,105728.0,105133.0,
2017_12_hamilton,2017_12,2017,12,hamilton,mercedes,1.0,1.0,1,25.0,44.0,Finished,,1:46.603,True,1.0,104184.0,102927.0,102553.0
2017_12_hulkenberg,2017_12,2017,12,hulkenberg,renault,7.0,6.0,6,8.0,44.0,Finished,,1:48.922,True,7.0,105280.0,104988.0,104982.0
2017_12_jolyon_palmer,2017_12,2017,12,jolyon_palmer,renault,14.0,13.0,13,0.0,44.0,Finished,,1:49.283,True,10.0,105447.0,104685.0,
2017_12_kevin_magnussen,2017_12,2017,12,kevin_magnussen,haas,12.0,15.0,15,0.0,44.0,Finished,,1:49.126,True,13.0,105535.0,105400.0,
2017_12_kvyat,2017_12,2017,12,kvyat,toro_rosso,19.0,12.0,12,0.0,44.0,Finished,,1:49.708,True,17.0,106028.0,,
2017_12_massa,2017_12,2017,12,massa,williams,16.0,8.0,8,4.0,44.0,Finished,,1:49.637,True,16.0,105823.0,,
2017_12_max_verstappen,2017_12,2017,12,max_verstappen,red_bull,5.0,,R,0.0,7.0,Engine,,1:51.022,False,5.0,104535.0,103940.0,103380.0
2017_12_ocon,2017_12,2017,12,ocon,force_india,9.0,9.0,9,2.0,44.0,Finished,,1:49.721,True,9.0,105277.0,105006.0,105369.0
2017_12_perez,2017_12,2017,12,perez,force_india,8.0,17.0,17,0.0,42.0,Gearbox,,1:48.300,True,8.0,105591.0,104894.0,105244.0
2017_12_raikkonen,2017_12,2017,12,raikkonen,ferrari,4.0,4.0,4,12.0,44.0,Finished,,1:47.730,True,4.0,104729.0,103700.0,103270.0
2017_12_ricciardo,2017_12,2017,12,ricciardo,red_bull,6.0,3.0,3,15.0,44.0,Finished,,1:47.549,True,6.0,105114.0,104224.0,103863.0
2017_12_sainz,2017_12,2017,12,sainz,toro_rosso,13.0,10.0,10,1.0,44.0,Finished,,1:49.709,True,14.0,105374.0,105439.0,
2017_12_stroll,2017_12,2017,12,stroll,williams,15.0,11.0,11,0.0,44.0,Finished,,1:50.543,True,18.0,106915.0,,
2017_12_vandoorne,2017_12,2017,12,vandoorne,mclaren,20.0,14.0,14,0.0,44.0,Finished,,1:49.907,True,15.0,105441.0,,
2017_12_vettel,2017_12,2017,12,vettel,ferrari,2.0,2.0,2,18.0,44.0,Finished,,1:46.577,True,2.0,104275.0,103987.0,102795.0
2017_12_wehrlein,2017_12,2017,12,wehrlein,sauber,18.0,,R,0.0,2.0,Collision,,,False,20.0,107679.0,,
2017_13_alonso,2017_13,2017,13,alonso,mclaren,19.0,17.0,17,0.0,50.0,Gearbox,,1:25.871,True,13.0,99134.0,98202.0,
2017_13_bottas,2017_13,2017,13,bottas,mercedes,4.0,2.0,2,18.0,53.0,Finished,,1:23.488,True,6.0,95716.0,95396.0,97833.0
2017_13_ericsson,2017_13,2017,13,ericsson,sauber,11.0,18.0,18,0.0,49.0,Gearbox,,1:27.663,True,18.0,101732.0,,
2017_13_grosjean,2017_13,2017,13,grosjean,haas,20.0,15.0,15,0.0,52.0,+1 Lap,,1:25.020,True,20.0,103355.0,,
2017_13_hamilton,2017_13,2017,13,hamilton,mercedes,1.0,1.0,1,25.0,53.0,Finished,,1:23.488,True,1.0,96009.0,94660.0,95554.0
2017_13_hulkenberg,2017_13,2017,13,hulkenberg,renault,14.0,13.0,13,0.0,52.0,+1 Lap,,1:26.131,True,12.0,99242.0,98059.0,
2017_13_jolyon_palmer,2017_13,2017,13,jolyon_palmer,renault,17.0,,R,0.0,29.0,Engine,,1:25.752,False,17.0,100646.0,,
2017_13_kevin_magnussen,2017_13,2017,13,kevin_magnussen,haas,9.0,11.0,11,0.0,52.0,+1 Lap,,1:26.037,True,16.0,100489.0,,
2017_13_kvyat,2017_13,2017,13,kvyat,toro_rosso,8.0,12.0,12,0.0,52.0,+1 Lap,,1:25.894,True,14.0,99183.0,98245.0,
2017_13_massa,2017_13,2017,13,massa,williams,7.0,8.0,8,4.0,53.0,Finished,,1:25.477,True,9.0,98338.0,97456.0,98251.0
2017_13_max_verstappen,2017_13,2017,13,max_verstappen,red_bull,13.0,10.0,10,1.0,52.0,+1 Lap,,1:24.351,True,2.0,97344.0,96113.0,96702.0
2017_13_ocon,2017_13,2017,13,ocon,force_india,3.0,6.0,6,8.0,53.0,Finished,,1:25.054,True,5.0,98775.0,97580.0,97719.0
2017_13_perez,2017_13,2017,13,perez,force_india,10.0,9.0,9,2.0,53.0,Finished,,1:24.968,True,11.0,98511.0,97582.0,
2017_13_raikkonen,2017_13,2017,13,raikkonen,ferrari,5.0,5.0,5,10.0,53.0,Finished,,1:25.054,True,7.0,98235.0,97031.0,97987.0
2017_13_ricciardo,2017_13,2017,13,ricciardo,red_bull,16.0,4.0,4,12.0,53.0,Finished,,1:23.361,True,3.0,98304.0,97313.0,96841.0
2017_13_sainz,2017_13,2017,13,sainz,toro_rosso,15.0,14.0,14,0.0,52.0,+1 Lap,,1:26.210,True,15.0,99788.0,98526.0,
2017_13_stroll,2017_13,2017,13,stroll,williams,2.0,7.0,7,6.0,53.0,Finished,,1:25.625,True,4.0,97653.0,97002.0,97032.0
2017_13_vandoorne,2017_13,2017,13,vandoorne,mclaren,18.0,,R,0.0,33.0,Engine,,1:26.912,False,10.0,98767.0,97471.0,99157.0
2017_13_vettel,2017_13,2017,13,vettel,ferrari,6.0,3.0,3,15.0,53.0,Finished,,1:23.897,True,8.0,97198.0,96223.0,98064.0
2017_13_wehrlein,2017_13,2017,13,wehrlein,sauber,12.0,16.0,16,0.0,51.0,+2 Laps,,1:26.547,True,19.0,101875.0,,
2017_14_alonso,2017_14,2017,14,alonso,mclaren,8.0,,R,0.0,8.0,Collision damage,,2:13.579,False,8.0,102086.0,101442.0,101179.0
2017_14_bottas,2017_14,2017,14,bottas,mercedes,6.0,3.0,3,15.0,58.0,Finished,,1:45.405,True,6.0,103137.0,101409.0,100810.0
2017_14_ericsson,2017_14,2017,14,ericsson,sauber,20.0,,R,0.0,35.0,Accident,,1:52.496,False,20.0,105570.0,,
2017_14_grosjean,2017_14,2017,14,grosjean,haas,15.0,9.0,9,2.0,58.0,Finished,,1:47.637,True,15.0,103627.0,103883.0,
2017_14_hamilton,2017_14,2017,14,hamilton,mercedes,5.0,1.0,1,25.0,58.0,Finished,,1:45.008,True,5.0,102455.0,100577.0,100126.0
2017_14_hulkenberg,2017_14,2017,14,hulkenberg,renault,7.0,,R,0.0,48.0,Engine,,1:48.011,False,7.0,102586.0,101277.0,101013.0
2017_14_jolyon_palmer,2017_14,2017,14,jolyon_palmer,renault,11.0,6.0,6,8.0,58.0,Finished,,1:46.722,True,11.0,102472.0,102107.0,
2017_14_kevin_magnussen,2017_14,2017,14,kevin_magnussen,haas,16.0,,R,0.0,50.0,Engine,,1:47.585,False,16.0,103756.0,,
2017_14_kvyat,2017_14,2017,14,kvyat,toro_rosso,13.0,,R,0.0,10.0,Accident,,2:10.512,False,13.0,102544.0,102338.0,
2017_14_massa,2017_14,2017,14,massa,williams,17.0,11.0,11,0.0,58.0,Finished,,1:47.055,True,17.0,104014.0,,
2017_14_max_verstappen,2017_14,2017,14,max_verstappen,red_bull,2.0,,R,0.0,0.0,Accident,,,False,2.0,102010.0,100332.0,99814.0
2017_14_ocon,2017_14,2017,14,ocon,force_india,14.0,10.0,10,1.0,58.0,Finished,,1:47.677,True,14.0,103626.0,102760.0,
2017_14_perez,2017_14,2017,14,perez,force_india,12.0,5.0,5,10.0,58.0,Finished,,1:46.731,True,12.0,103594.0,102246.0,
2017_14_raikkonen,2017_14,2017,14,raikkonen,ferrari,4.0,,R,0.0,0.0,Accident,,,False,4.0,103328.0,100525.0,100069.0
2017_14_ricciardo,2017_14,2017,14,ricciardo,red_bull,3.0,2.0,2,18.0,58.0,Finished,,1:45.301,True,3.0,102063.0,100385.0,99840.0
2017_14_sainz,2017_14,2017,14,sainz,toro_rosso,10.0,4.0,4,12.0,58.0,Finished,,1:46.537,True,10.0,102176.0,101826.0,102056.0
2017_14_stroll,2017_14,2017,14,stroll,williams,18.0,8.0,8,4.0,58.0,Finished,,1:47.512,True,18.0,104728.0,,
2017_14_vandoorne,2017_14,2017,14,vandoorne,mclaren,9.0,7.0,7,6.0,58.0,Finished,,1:46.722,True,9.0,102222.0,101227.0,101398.0
2017_14_vettel,2017_14,2017,14,vettel,ferrari,1.0,,R,0.0,0.0,Accident,,,False,1.0,103336.0,100529.0,99491.0
2017_14_wehrlein,2017_14,2017,14,wehrlein,sauber,19.0,12.0,12,0.0,56.0,+2 Laps,,1:49.061,True,19.0,105059.0,,
2017_15_alonso,2017_15,2017,15,alonso,mclaren,10.0,11.0,11,0.0,55.0,+1 Lap,,1:36.501,True,10.0,93049.0,92010.0,91704.0
2017_15_bottas,2017_15,2017,15,bottas,mercedes,5.0,5.0,5,10.0,56.0,Finished,,1:35.284,True,5.0,92254.0,90803.0,90758.0
2017_15_ericsson,2017_15,2017,15,ericsson,sauber,19.0,18.0,18,0.0,54.0,+2 Laps,,1:36.630,True,19.0,93970.0,,
2017_15_gasly,2017_15,2017,15,gasly,toro_rosso,15.0,14.0,14,0.0,55.0,+1 Lap,,1:37.170,True,15.0,92547.0,92558.0,
2017_15_grosjean,2017_15,2017,15,grosjean,haas,16.0,13.0,13,0.0,55.0,+1 Lap,,1:35.796,True,16.0,93308.0,,
2017_15_hamilton,2017_15,2017,15,hamilton,mercedes,1.0,2.0,2,18.0,56.0,Finished,,1:34.452,True,1.0,91605.0,90977.0,90076.0
2017_15_hulkenberg,2017_15,2017,15,hulkenberg,renault,8.0,16.0,16,0.0,55.0,+1 Lap,,1:34.266,True,8.0,92586.0,91778.0,91607.0
2017_15_jolyon_palmer,2017_15,2017,15,jolyon_palmer,renault,12.0,15.0,15,0.0,55.0,+1 Lap,,1:37.186,True,12.0,92576.0,92100.0,
2017_15_kevin_magnussen,2017_15,2017,15,kevin_magnussen,haas,17.0,12.0,12,0.0,55.0,+1 Lap,,1:37.192,True,17.0,93434.0,,
2017_15_massa,2017_15,2017,15,massa,williams,11.0,9.0,9,2.0,55.0,+1 Lap,,1:36.944,True,11.0,92267.0,92034.0,
2017_15_max_verstappen,2017_15,2017,15,max_verstappen,red_bull,3.0,1.0,1,25.0,56.0,Finished,,1:34.467,True,3.0,91920.0,90931.0,90541.0
2017_15_ocon,2017_15,2017,15,ocon,force_india,6.0,10.0,10,1.0,55.0,+1 Lap,,1:37.075,True,6.0,92527.0,91651.0,91478.0
2017_15_perez,2017_15,2017,15,perez,force_india,9.0,6.0,6,8.0,56.0,Finished,,1:35.591,True,9.0,92768.0,91484.0,91658.0
2017_15_raikkonen,2017_15,2017,15,raikkonen,ferrari,0.0,,R,0.0,0.0,Battery,,,False,2.0,92259.0,90926.0,90121.0
2017_15_ricciardo,2017_15,2017,15,ricciardo,red_bull,4.0,3.0,3,15.0,56.0,Finished,,1:34.770,True,4.0,92416.0,91061.0,90595.0
2017_15_sainz,2017_15,2017,15,sainz,toro_rosso,14.0,,R,0.0,29.0,Engine,,1:38.123,False,14.0,92650.0,92402.0,
2017_15_stroll,2017_15,2017,15,stroll,williams,13.0,8.0,8,4.0,55.0,+1 Lap,,1:36.627,True,13.0,93000.0,92307.0,
2017_15_vandoorne,2017_15,2017,15,vandoorne,mclaren,7.0,7.0,7,6.0,55.0,+1 Lap,,1:35.931,True,7.0,92838.0,91848.0,91582.0
2017_15_vettel,2017_15,2017,15,vettel,ferrari,20.0,4.0,4,12.0,56.0,Finished,,1:34.080,True,20.0,,,
2017_15_wehrlein,2017_15,2017,15,wehrlein,sauber,18.0,17.0,17,0.0,55.0,+1 Lap,,1:36.395,True,18.0,93483.0,,
2017_16_alonso,2017_16,2017,16,alonso,mclaren,20.0,11.0,11,0.0,52.0,+1 Lap,,1:35.111,True,10.0,90525.0,89749.0,90687.0
2017_16_bottas,2017_16,2017,16,bottas,mercedes,6.0,4.0,4,12.0,53.0,Finished,,1:33.144,True,2.0,89332.0,88543.0,87651.0
2017_16_ericsson,2017_16,2017,16,ericsson,sauber,16.0,,R,0.0,7.0,Accident,,1:38.596,False,19.0,91597.0,,
2017_16_gasly,2017_16,2017,16,gasly,toro_rosso,14.0,13.0,13,0.0,52.0,+1 Lap,,1:34.533,True,17.0,91317.0,,
2017_16_grosjean,2017_16,2017,16,grosjean,haas,13.0,9.0,9,2.0,53.0,Finished,,1:35.347,True,16.0,90849.0,,
2017_16_hamilton,2017_16,2017,16,hamilton,mercedes,1.0,1.0,1,25.0,53.0,Finished,,1:33.780,True,1.0,89047.0,87819.0,87319.0
2017_16_hulkenberg,2017_16,2017,16,hulkenberg,renault,11.0,,R,0.0,40.0,Front wing,,1:35.883,False,12.0,90252.0,89879.0,
2017_16_jolyon_palmer,2017_16,2017,16,jolyon_palmer,renault,18.0,12.0,12,0.0,52.0,+1 Lap,,1:34.095,True,14.0,90516.0,90022.0,
2017_16_kevin_magnussen,2017_16,2017,16,kevin_magnussen,haas,12.0,8.0,8,4.0,53.0,Finished,,1:35.338,True,13.0,90774.0,89972.0,
2017_16_massa,2017_16,2017,16,massa,williams,8.0,10.0,10,1.0,52.0,+1 Lap,,1:35.943,True,9.0,90352.0,89687.0,89480.0
2017_16_max_verstappen,2017_16,2017,16,max_verstappen,red_bull,4.0,2.0,2,18.0,53.0,Finished,,1:33.730,True,5.0,89181.0,88747.0,88332.0
2017_16_ocon,2017_16,2017,16,ocon,force_india,5.0,6.0,6,8.0,53.0,Finished,,1:34.843,True,7.0,90115.0,89199.0,89111.0
2017_16_perez,2017_16,2017,16,perez,force_india,7.0,7.0,7,6.0,53.0,Finished,,1:34.744,True,8.0,89696.0,89343.0,89260.0
2017_16_raikkonen,2017_16,2017,16,raikkonen,ferrari,10.0,5.0,5,10.0,53.0,Finished,,1:33.175,True,6.0,89163.0,89079.0,88498.0
2017_16_ricciardo,2017_16,2017,16,ricciardo,red_bull,3.0,3.0,3,15.0,53.0,Finished,,1:33.694,True,4.0,89475.0,88935.0,88306.0
2017_16_sainz,2017_16,2017,16,sainz,toro_rosso,19.0,,R,0.0,0.0,Accident,,,False,15.0,90565.0,90413.0,
2017_16_stroll,2017_16,2017,16,stroll,williams,15.0,,R,0.0,45.0,Wheel,,1:34.548,False,18.0,91409.0,,
2017_16_vandoorne,2017_16,2017,16,vandoorne,mclaren,9.0,14.0,14,0.0,52.0,+1 Lap,,1:33.724,True,11.0,90654.0,89778.0,
2017_16_vettel,2017_16,2017,16,vettel,ferrari,2.0,,R,0.0,4.0,Spark plugs,,2:06.457,False,3.0,89352.0,88225.0,87791.0
2017_16_wehrlein,2017_16,2017,16,wehrlein,sauber,17.0,15.0,15,0.0,51.0,+2 Laps,,1:36.430,True,20.0,91885.0,,
2017_17_alonso,2017_17,2017,17,alonso,mclaren,8.0,,R,0.0,24.0,Engine,,1:41.537,False,9.0,95712.0,95046.0,95007.0
2017_17_bottas,2017_17,2017,17,bottas,mercedes,3.0,5.0,5,10.0,56.0,Finished,,1:37.767,True,3.0,95309.0,93769.0,93568.0
2017_17_brendon_hartley,2017_17,2017,17,brendon_hartley,toro_rosso,19.0,13.0,13,0.0,55.0,+1 Lap,,1:39.979,True,18.0,96889.0,,
2017_17_ericsson,2017_17,2017,17,ericsson,sauber,13.0,15.0,15,0.0,55.0,+1 Lap,,1:41.041,True,16.0,96842.0,,
2017_17_grosjean,2017_17,2017,17,grosjean,haas,12.0,14.0,14,0.0,55.0,+1 Lap,,1:41.259,True,14.0,96835.0,95870.0,
2017_17_hamilton,2017_17,2017,17,hamilton,mercedes,1.0,1.0,1,25.0,56.0,Finished,,1:38.776,True,1.0,94822.0,93437.0,93108.0
2017_17_hulkenberg,2017_17,2017,17,hulkenberg,renault,18.0,,R,0.0,3.0,Engine,,1:44.270,False,15.0,95740.0,,
2017_17_kevin_magnussen,2017_17,2017,17,kevin_magnussen,haas,17.0,16.0,16,0.0,55.0,+1 Lap,,1:37.893,True,20.0,97394.0,,
2017_17_kvyat,2017_17,2017,17,kvyat,toro_rosso,11.0,10.0,10,1.0,55.0,+1 Lap,,1:40.971,True,12.0,96073.0,95529.0,
2017_17_massa,2017_17,2017,17,massa,williams,10.0,9.0,9,2.0,55.0,+1 Lap,,1:40.131,True,11.0,95603.0,95155.0,
2017_17_max_verstappen,2017_17,2017,17,max_verstappen,red_bull,16.0,4.0,4,12.0,56.0,Finished,,1:38.060,True,6.0,94899.0,94716.0,93658.0
2017_17_ocon,2017_17,2017,17,ocon,force_india,6.0,6.0,6,8.0,56.0,Finished,,1:40.499,True,7.0,95849.0,95113.0,94647.0
2017_17_perez,2017_17,2017,17,perez,force_india,9.0,8.0,8,4.0,55.0,+1 Lap,,1:40.851,True,10.0,96358.0,94789.0,95148.0
2017_17_raikkonen,2017_17,2017,17,raikkonen,ferrari,5.0,3.0,3,15.0,56.0,Finished,,1:38.809,True,5.0,95649.0,93840.0,93577.0
2017_17_ricciardo,2017_17,2017,17,ricciardo,red_bull,4.0,,R,0.0,14.0,Engine,,1:40.102,False,4.0,95991.0,94495.0,93577.0
2017_17_sainz,2017_17,2017,17,sainz,renault,7.0,7.0,7,6.0,56.0,Finished,,1:40.462,True,8.0,95517.0,94899.0,94852.0
2017_17_stroll,2017_17,2017,17,stroll,williams,15.0,11.0,11,0.0,55.0,+1 Lap,,1:39.666,True,17.0,96868.0,,
2017_17_vandoorne,2017_17,2017,17,vandoorne,mclaren,20.0,12.0,12,0.0,55.0,+1 Lap,,1:40.349,True,13.0,96286.0,95641.0,
2017_17_vettel,2017_17,2017,17,vettel,ferrari,2.0,2.0,2,18.0,56.0,Finished,,1:37.766,True,2.0,95420.0,94103.0,93347.0
2017_17_wehrlein,2017_17,2017,17,wehrlein,sauber,14.0,,R,0.0,5.0,Collision,,1:47.073,False,19.0,97179.0,,
2017_18_alonso,2017_18,2017,18,alonso,mclaren,18.0,10.0,10,1.0,70.0,+1 Lap,,1:21.014,True,14.0,77710.0,,
